"No.","Time","Source","Destination","Protocol","Length","Info"
"1425","30.169653","142.251.128.174","10.40.3.139","TCP","60","443  >  62388 [ACK] Seq=1158 Ack=12432 Win=1612 Len=0"
"1426","30.169653","142.251.128.174","10.40.3.139","TCP","60","443  >  62388 [ACK] Seq=1158 Ack=12495 Win=1612 Len=0"
"1427","30.507878","142.251.128.174","10.40.3.139","TLSv1.2","1019","Application Data"
"1428","30.507878","142.251.128.174","10.40.3.139","TLSv1.2","337","Application Data"
"1429","30.507878","142.251.128.174","10.40.3.139","TLSv1.2","93","Application Data"
"1430","30.507878","142.251.128.174","10.40.3.139","TCP","93","[TCP Retransmission] 443  >  62388 [PSH, ACK] Seq=2406 Ack=12495 Win=1612 Len=39"
"1431","30.507976","10.40.3.139","142.251.128.174","TCP","66","62388  >  443 [ACK] Seq=12495 Ack=2445 Win=512 Len=0 SLE=2406 SRE=2445"
"1432","30.508793","10.40.3.139","142.251.128.174","TLSv1.2","93","Application Data"
"1433","30.528249","142.251.128.174","10.40.3.139","TCP","60","443  >  62388 [ACK] Seq=2445 Ack=12534 Win=1612 Len=0"
"1434","31.113984","162.159.133.234","10.40.3.139","TLSv1.2","163","Application Data"
"1435","31.161773","10.40.3.139","162.159.133.234","TCP","54","58290  >  443 [ACK] Seq=55 Ack=1668 Win=511 Len=0"
"1436","31.180343","162.159.133.234","10.40.3.139","TLSv1.2","449","Application Data"
"1437","31.224195","10.40.3.139","162.159.133.234","TCP","54","58290  >  443 [ACK] Seq=55 Ack=2063 Win=510 Len=0"
"1438","32.129088","10.40.3.139","18.231.65.122","TLSv1.2","108","Application Data"
"1439","32.151261","18.231.65.122","10.40.3.139","TLSv1.2","110","Application Data"
"1440","32.205513","10.40.3.139","18.231.65.122","TCP","54","58277  >  443 [ACK] Seq=273 Ack=225 Win=510 Len=0"
"1441","32.741129","10.40.3.139","10.40.0.2","DNS","79","Standard query 0x44c6 A main.vscode-cdn.net"
"1442","32.743077","10.40.3.139","10.40.0.2","DNS","79","Standard query 0xfcc0 HTTPS main.vscode-cdn.net"
"1443","32.764766","10.40.0.2","10.40.3.139","DNS","317","Standard query response 0x44c6 A main.vscode-cdn.net CNAME vscode-cdn.z01.azurefd.net CNAME star-azurefd-prod.trafficmanager.net CNAME shed.dual-low.s-part-0005.t-0009.t-msedge.net CNAME s-part-0005.t-0009.t-msedge.net A 13.107.246.33 NS ns1.t-msedge.net NS ns2.t-msedge.net A 13.107.246.1 A 13.107.246.2"
"1444","32.764766","10.40.0.2","10.40.3.139","DNS","293","Standard query response 0xfcc0 HTTPS main.vscode-cdn.net CNAME vscode-cdn.z01.azurefd.net CNAME star-azurefd-prod.trafficmanager.net CNAME shed.dual-low.s-part-0005.t-0009.t-msedge.net CNAME s-part-0005.t-0009.t-msedge.net SOA ns1.t-msedge.net"
"1445","32.767238","10.40.3.139","13.107.246.33","TCP","66","62737  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1446","32.794862","13.107.246.33","10.40.3.139","TCP","66","443  >  62737 [SYN, ACK] Seq=0 Ack=1 Win=42300 Len=0 MSS=1410 SACK_PERM WS=512"
"1447","32.794997","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1448","32.796599","10.40.3.139","13.107.246.33","TLSv1.3","2150","Client Hello (SNI=main.vscode-cdn.net)"
"1449","32.800179","13.107.246.33","10.40.3.139","TCP","60","443  >  62737 [ACK] Seq=1 Ack=1411 Win=992256 Len=0"
"1450","32.811311","13.107.246.33","10.40.3.139","TCP","66","443  >  62737 [ACK] Seq=1 Ack=2097 Win=992256 Len=0 SLE=1 SRE=2097"
"1451","32.818501","13.107.246.33","10.40.3.139","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"1452","32.819267","10.40.3.139","13.107.246.33","TLSv1.3","964","Change Cipher Spec, Client Hello (SNI=main.vscode-cdn.net)"
"1453","32.833470","13.107.246.33","10.40.3.139","TLSv1.3","335","Server Hello, Application Data, Application Data"
"1454","32.834823","10.40.3.139","13.107.246.33","TLSv1.3","128","Application Data"
"1455","32.835220","10.40.3.139","13.107.246.33","TLSv1.3","146","Application Data"
"1456","32.835625","10.40.3.139","13.107.246.33","TLSv1.3","326","Application Data"
"1457","32.845274","13.107.246.33","10.40.3.139","TLSv1.3","116","Application Data"
"1458","32.845774","10.40.3.139","13.107.246.33","TLSv1.3","85","Application Data"
"1459","32.848072","13.107.246.33","10.40.3.139","TLSv1.3","85","Application Data"
"1460","32.849062","13.107.246.33","10.40.3.139","TCP","4284","443  >  62737 [PSH, ACK] Seq=474 Ack=3445 Win=42496 Len=4230 [TCP PDU reassembled in 1466]"
"1461","32.849136","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3476 Ack=4704 Win=131072 Len=0"
"1462","32.850487","13.107.246.33","10.40.3.139","TCP","7104","443  >  62737 [PSH, ACK] Seq=4704 Ack=3445 Win=42496 Len=7050 [TCP PDU reassembled in 1466]"
"1463","32.850566","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3476 Ack=11754 Win=131072 Len=0"
"1464","32.855631","13.107.246.33","10.40.3.139","TCP","2874","443  >  62737 [PSH, ACK] Seq=11754 Ack=3476 Win=42496 Len=2820 [TCP PDU reassembled in 1466]"
"1465","32.855686","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3476 Ack=14574 Win=131072 Len=0"
"1466","32.859169","13.107.246.33","10.40.3.139","TLSv1.3","5694","Application Data"
"1467","32.859232","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3476 Ack=20214 Win=131072 Len=0"
"1468","32.859903","13.107.246.33","10.40.3.139","TCP","5694","443  >  62737 [PSH, ACK] Seq=20214 Ack=3476 Win=42496 Len=5640 [TCP PDU reassembled in 1472]"
"1469","32.859954","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3476 Ack=25854 Win=131072 Len=0"
"1470","32.862198","13.107.246.33","10.40.3.139","TCP","4284","443  >  62737 [PSH, ACK] Seq=25854 Ack=3476 Win=42496 Len=4230 [TCP PDU reassembled in 1472]"
"1471","32.862241","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3476 Ack=30084 Win=131072 Len=0"
"1472","32.863701","13.107.246.33","10.40.3.139","TLSv1.3","9924","Application Data, Application Data"
"1473","32.863744","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3476 Ack=39954 Win=131072 Len=0"
"1474","32.865648","13.107.246.33","10.40.3.139","TCP","4284","443  >  62737 [PSH, ACK] Seq=39954 Ack=3476 Win=42496 Len=4230 [TCP PDU reassembled in 1477]"
"1475","32.865687","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3476 Ack=44184 Win=131072 Len=0"
"1476","32.872646","13.107.246.33","10.40.3.139","TCP","5694","443  >  62737 [PSH, ACK] Seq=44184 Ack=3476 Win=42496 Len=5640 [TCP PDU reassembled in 1477]"
"1477","32.872646","13.107.246.33","10.40.3.139","TLSv1.3","1195","Application Data, Application Data"
"1478","32.872689","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3476 Ack=50965 Win=131072 Len=0"
"1479","33.166699","142.251.128.174","10.40.3.139","TLSv1.2","338","Application Data"
"1480","33.219828","10.40.3.139","142.251.128.174","TCP","54","62388  >  443 [ACK] Seq=12534 Ack=2729 Win=511 Len=0"
"1481","33.550067","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1482","34.090614","10.40.3.139","104.18.41.158","TLSv1.2","93","Application Data"
"1483","34.106783","104.18.41.158","10.40.3.139","TLSv1.2","93","Application Data"
"1484","34.151931","10.40.3.139","104.18.41.158","TCP","54","62661  >  443 [ACK] Seq=40 Ack=40 Win=513 Len=0"
"1485","34.155210","10.40.20.120","224.0.0.251","MDNS","103","Standard query 0x0003 PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"1486","34.240472","162.159.133.234","10.40.3.139","TLSv1.2","96","Application Data"
"1487","34.245261","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1488","34.292047","10.40.3.139","162.159.133.234","TCP","54","58290  >  443 [ACK] Seq=55 Ack=2105 Win=510 Len=0"
"1489","34.804556","10.40.3.139","172.217.29.142","TLSv1.2","93","Application Data"
"1490","34.805334","10.40.3.139","172.217.29.142","TLSv1.2","78","Application Data"
"1491","34.805425","10.40.3.139","172.217.29.142","TCP","54","62638  >  443 [FIN, ACK] Seq=64 Ack=1 Win=512 Len=0"
"1492","34.824312","172.217.29.142","10.40.3.139","TCP","60","443  >  62638 [ACK] Seq=1 Ack=64 Win=1038 Len=0"
"1493","34.824312","172.217.29.142","10.40.3.139","TCP","60","443  >  62638 [FIN, ACK] Seq=1 Ack=65 Win=1038 Len=0"
"1494","34.824410","10.40.3.139","172.217.29.142","TCP","54","62638  >  443 [ACK] Seq=65 Ack=2 Win=512 Len=0"
"1495","35.254951","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1496","36.113219","10.40.3.139","142.250.219.234","TLSv1.2","93","Application Data"
"1497","36.131352","142.250.219.234","10.40.3.139","TCP","60","443  >  62439 [ACK] Seq=1 Ack=40 Win=1044 Len=0"
"1498","36.131352","142.250.219.234","10.40.3.139","TLSv1.2","93","Application Data"
"1499","36.174529","10.40.3.139","142.250.219.234","TCP","54","62439  >  443 [ACK] Seq=40 Ack=40 Win=510 Len=0"
"1500","36.265276","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1501","37.248565","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1502","37.515581","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [FIN, ACK] Seq=3476 Ack=50965 Win=131072 Len=0"
"1503","37.533264","13.107.246.33","10.40.3.139","TCP","60","443  >  62737 [FIN, ACK] Seq=50965 Ack=3477 Win=42496 Len=0"
"1504","37.533354","10.40.3.139","13.107.246.33","TCP","54","62737  >  443 [ACK] Seq=3477 Ack=50966 Win=131072 Len=0"
"1505","37.887135","VMware_64:bc:04","Intel_90:37:ec","ARP","60","Who has 10.40.3.139? Tell 10.40.0.2"
"1506","37.887175","Intel_90:37:ec","VMware_64:bc:04","ARP","42","10.40.3.139 is at 80:38:fb:90:37:ec"
"1507","38.136668","10.40.3.139","142.251.132.234","TLSv1.2","93","Application Data"
"1508","38.163611","142.251.132.234","10.40.3.139","TCP","60","443  >  62436 [ACK] Seq=1 Ack=40 Win=1045 Len=0"
"1509","38.163611","142.251.132.234","10.40.3.139","TLSv1.2","93","Application Data"
"1510","38.213905","10.40.3.139","142.251.132.234","TCP","54","62436  >  443 [ACK] Seq=40 Ack=40 Win=509 Len=0"
"1511","38.244735","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1512","38.646927","10.40.3.139","142.251.128.174","TLSv1.2","3169","Application Data"
"1513","38.647006","10.40.3.139","142.251.128.174","TLSv1.2","178","Application Data"
"1514","38.669544","142.251.128.174","10.40.3.139","TCP","60","443  >  62388 [ACK] Seq=2729 Ack=13946 Win=1623 Len=0"
"1515","38.669544","142.251.128.174","10.40.3.139","TCP","66","[TCP Dup ACK 1514#1] 443  >  62388 [ACK] Seq=2729 Ack=13946 Win=1634 Len=0 SLE=15358 SRE=15649"
"1516","38.669544","142.251.128.174","10.40.3.139","TCP","66","[TCP Dup ACK 1514#2] 443  >  62388 [ACK] Seq=2729 Ack=13946 Win=1645 Len=0 SLE=15358 SRE=15773"
"1517","38.669544","142.251.128.174","10.40.3.139","TCP","60","443  >  62388 [ACK] Seq=2729 Ack=15773 Win=1656 Len=0"
"1518","38.900597","142.251.128.174","10.40.3.139","TLSv1.2","120","Application Data"
"1519","38.900597","142.251.128.174","10.40.3.139","TLSv1.2","197","Application Data"
"1520","38.900597","142.251.128.174","10.40.3.139","TLSv1.2","93","Application Data"
"1521","38.900597","142.250.219.234","10.40.3.139","TLSv1.2","218","Application Data"
"1522","38.900662","10.40.3.139","142.251.128.174","TCP","54","62388  >  443 [ACK] Seq=15773 Ack=2977 Win=510 Len=0"
"1523","38.900954","10.40.3.139","142.251.128.174","TLSv1.2","93","Application Data"
"1524","38.919706","142.251.128.174","10.40.3.139","TCP","60","443  >  62388 [ACK] Seq=2977 Ack=15812 Win=1656 Len=0"
"1525","38.946807","10.40.3.139","142.250.219.234","TCP","54","62434  >  443 [ACK] Seq=1 Ack=329 Win=512 Len=0"
"1526","39.169115","10.40.3.139","18.231.65.122","TLSv1.2","110","Application Data"
"1527","39.221627","18.231.65.122","10.40.3.139","TCP","60","443  >  58277 [ACK] Seq=225 Ack=329 Win=12 Len=0"
"1528","39.273573","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1529","40.253932","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1530","40.744508","142.251.132.234","10.40.3.139","TLSv1.2","218","Application Data"
"1531","40.744508","142.251.132.234","10.40.3.139","TLSv1.2","85","Application Data"
"1532","40.744508","142.251.132.234","10.40.3.139","TLSv1.2","93","Application Data"
"1533","40.744629","10.40.3.139","142.251.132.234","TCP","54","62409  >  443 [ACK] Seq=1 Ack=399 Win=509 Len=0"
"1534","40.745027","10.40.3.139","142.251.132.234","TLSv1.2","93","Application Data"
"1535","40.761401","10.40.3.139","10.40.0.2","DNS","91","Standard query 0xb289 A signaler-pa.clients6.google.com"
"1536","40.761950","142.251.132.234","10.40.3.139","TCP","60","443  >  62409 [ACK] Seq=399 Ack=40 Win=1050 Len=0"
"1537","40.763790","10.40.0.2","10.40.3.139","DNS","355","Standard query response 0xb289 A signaler-pa.clients6.google.com A 172.217.30.106 NS ns2.google.com NS ns3.google.com NS ns4.google.com NS ns1.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"1538","40.766117","10.40.3.139","10.40.0.2","DNS","91","Standard query 0xccb9 A signaler-pa.clients6.google.com"
"1539","40.769154","10.40.0.2","10.40.3.139","DNS","355","Standard query response 0xccb9 A signaler-pa.clients6.google.com A 172.217.30.106 NS ns4.google.com NS ns2.google.com NS ns1.google.com NS ns3.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"1540","40.770159","10.40.3.139","10.40.0.2","DNS","91","Standard query 0xfbcb AAAA signaler-pa.clients6.google.com"
"1541","40.778950","10.40.0.2","10.40.3.139","DNS","367","Standard query response 0xfbcb AAAA signaler-pa.clients6.google.com AAAA 2800:3f0:4001:805::200a NS ns4.google.com NS ns2.google.com NS ns3.google.com NS ns1.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"1542","40.822368","10.40.3.139","10.40.0.2","DNS","91","Standard query 0xaaea HTTPS signaler-pa.clients6.google.com"
"1543","40.827684","10.40.3.139","142.251.132.234","TLSv1.2","291","Application Data"
"1544","40.831408","10.40.0.2","10.40.3.139","DNS","141","Standard query response 0xaaea HTTPS signaler-pa.clients6.google.com SOA ns1.google.com"
"1545","40.848578","142.251.132.234","10.40.3.139","TCP","60","443  >  62436 [ACK] Seq=40 Ack=277 Win=1045 Len=0"
"1546","40.849414","162.159.133.234","10.40.3.139","TLSv1.2","283","Application Data"
"1547","40.894622","10.40.3.139","162.159.133.234","TCP","54","58290  >  443 [ACK] Seq=55 Ack=2334 Win=509 Len=0"
"1548","41.153255","142.251.132.234","10.40.3.139","TLSv1.2","123","Application Data"
"1549","41.153255","142.251.132.234","10.40.3.139","TLSv1.2","85","Application Data"
"1550","41.153255","142.251.132.234","10.40.3.139","TLSv1.2","93","Application Data"
"1551","41.153351","10.40.3.139","142.251.132.234","TCP","54","62436  >  443 [ACK] Seq=277 Ack=179 Win=508 Len=0"
"1552","41.154017","10.40.3.139","142.251.132.234","TLSv1.2","93","Application Data"
"1553","41.161243","10.40.3.139","142.251.132.234","TLSv1.2","695","Application Data"
"1554","41.169582","142.251.132.234","10.40.3.139","TCP","60","443  >  62436 [ACK] Seq=179 Ack=316 Win=1045 Len=0"
"1555","41.176956","142.251.132.234","10.40.3.139","TCP","60","443  >  62409 [ACK] Seq=399 Ack=681 Win=1050 Len=0"
"1556","41.252915","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1557","41.353098","10.40.17.161","224.0.0.251","MDNS","84","Standard query 0x0000 PTR 18.26.40.10.in-addr.arpa, ""QM"" question"
"1558","41.353098","10.40.17.239","224.0.0.251","MDNS","60","Standard query response 0x0000"
"1559","41.353098","162.159.133.234","10.40.3.139","TLSv1.2","116","Application Data"
"1560","41.361144","142.251.132.234","10.40.3.139","TLSv1.2","121","Application Data"
"1561","41.361144","142.251.132.234","10.40.3.139","TLSv1.2","103","Application Data"
"1562","41.361225","10.40.3.139","142.251.132.234","TCP","54","62409  >  443 [ACK] Seq=681 Ack=515 Win=508 Len=0"
"1563","41.407701","10.40.3.139","162.159.133.234","TCP","54","58290  >  443 [ACK] Seq=55 Ack=2396 Win=509 Len=0"
"1564","41.560551","10.40.30.32","224.0.0.251","MDNS","96","Standard query 0x0002 PTR _spotify-social-listening._tcp.local, ""QM"" question"
"1565","41.560551","10.40.17.239","224.0.0.251","MDNS","60","Standard query response 0x0000"
"1566","42.133347","10.40.3.139","18.231.65.122","TLSv1.2","108","Application Data"
"1567","42.145803","18.231.65.122","10.40.3.139","TCP","60","443  >  58277 [ACK] Seq=225 Ack=383 Win=12 Len=0"
"1568","42.145803","18.231.65.122","10.40.3.139","TLSv1.2","110","Application Data"
"1569","42.193939","10.40.3.139","18.231.65.122","TCP","54","58277  >  443 [ACK] Seq=383 Ack=281 Win=510 Len=0"
"1570","42.263544","Intel_90:37:ec","Broadcast","ARP","42","Who has 10.40.3.136? Tell 10.40.3.139"
"1571","42.502568","10.40.3.139","10.40.0.2","DNS","85","Standard query 0x41e4 A gue1-spclient.spotify.com"
"1572","42.503812","10.40.3.139","10.40.0.2","DNS","85","Standard query 0xaf1c HTTPS gue1-spclient.spotify.com"
"1573","42.506600","10.40.0.2","10.40.3.139","DNS","538","Standard query response 0x41e4 A gue1-spclient.spotify.com CNAME edge-web-gue1.dual-gslb.spotify.com A 35.186.224.9 NS ns-cloud-d2.googledomains.com NS dns1.p05.nsone.net NS ns-cloud-d1.googledomains.com NS dns4.p05.nsone.net NS ns-cloud-d4.googledomains.com NS ns-cloud-d3.googledomains.com NS dns2.p05.nsone.net NS dns3.p05.nsone.net A 198.51.44.5 AAAA 2620:4d:4000:6259:7:5:0:1 A 198.51.45.5 AAAA 2a00:edc0:6259:7:5::2 A 198.51.44.69 AAAA 2620:4d:4000:6259:7:5:0:3 A 198.51.45.69 AAAA 2a00:edc0:6259:7:5::4 A 216.239.32.109"
"1574","42.506600","10.40.0.2","10.40.3.139","DNS","213","Standard query response 0xaf1c HTTPS gue1-spclient.spotify.com CNAME edge-web-gue1.dual-gslb.spotify.com SOA ns-cloud-d1.googledomains.com"
"1575","42.507813","10.40.3.139","35.186.224.9","TCP","66","62741  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
